  time,noel,npt,ntens,stress,strain,elstrain,plstrain,dPlastic,pwi,cumwork,heatinc,cumH,Trise,cumT
     0.32500,       1,       3,       1,  3.75241922E-10, -3.90251560E-04,  1.87620961E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.35000,       1,       3,       1,  3.75321807E-10, -4.20292060E-04,  1.87660903E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.37500,       1,       3,       1,  3.75330217E-10, -4.50335560E-04,  1.87665108E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.40000,       1,       3,       1,  3.75338423E-10, -4.80382060E-04,  1.87669211E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.42500,       1,       3,       1,  3.75360970E-10, -5.10431560E-04,  1.87680485E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.45000,       1,       3,       1,  3.75397956E-10, -5.40484059E-04,  1.87698978E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.47500,       1,       3,       1,  3.75434935E-10, -5.70539559E-04,  1.87717467E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.50000,       1,       3,       1,  3.75443180E-10, -6.00598059E-04,  1.87721590E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.52500,       1,       3,       1,  3.75437024E-10, -6.30659559E-04,  1.87718512E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.55000,       1,       3,       1,  3.75488399E-10, -6.60724059E-04,  1.87744199E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.57500,       1,       3,       1,  3.75496635E-10, -6.90791559E-04,  1.87748318E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.60000,       1,       3,       1,  3.75533581E-10, -7.20862059E-04,  1.87766791E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.62500,       1,       3,       1,  3.75570519E-10, -7.50935559E-04,  1.87785260E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.65000,       1,       3,       1,  3.75564474E-10, -7.81012058E-04,  1.87782237E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.67500,       1,       3,       1,  3.75601413E-10, -8.11091558E-04,  1.87800706E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.70000,       1,       3,       1,  3.75609799E-10, -8.41174058E-04,  1.87804900E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.72500,       1,       3,       1,  3.75661106E-10, -8.71259558E-04,  1.87830553E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.75000,       1,       3,       1,  3.75640666E-10, -9.01348058E-04,  1.87820333E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.77500,       1,       3,       1,  3.75663370E-10, -9.31439558E-04,  1.87831685E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.80000,       1,       3,       1,  3.75685971E-10, -9.61534058E-04,  1.87842986E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.82500,       1,       3,       1,  3.75679969E-10, -9.91631558E-04,  1.87839985E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.85000,       1,       3,       1,  3.75760126E-10, -1.02173206E-03,  1.87880063E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.87500,       1,       3,       1,  3.75768461E-10, -1.05183556E-03,  1.87884231E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.90000,       1,       3,       1,  3.75848464E-10, -1.08194206E-03,  1.87924232E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.92500,       1,       3,       1,  3.75842360E-10, -1.11205156E-03,  1.87921180E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.95000,       1,       3,       1,  3.75850841E-10, -1.14216406E-03,  1.87925420E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.97500,       1,       3,       1,  3.75844894E-10, -1.17227956E-03,  1.87922447E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     1.00000,       1,       3,       1,  3.75896141E-10, -1.20239806E-03,  1.87948071E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.00000,       1,       3,       2,  2.19202434E-12,  0.00000000E+00,  1.09601217E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.02500,       1,       3,       2,  2.19380070E-12, -3.00015000E-05,  1.09690035E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.05000,       1,       3,       2,  2.19735341E-12, -6.00060000E-05,  1.09867671E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.07500,       1,       3,       2,  2.19912977E-12, -9.00135000E-05,  1.09956488E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.10000,       1,       3,       2,  2.19202434E-12, -1.20024000E-04,  1.09601217E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.12500,       1,       3,       2,  2.20090612E-12, -1.50037500E-04,  1.10045306E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.15000,       1,       3,       2,  2.17426077E-12, -1.80054000E-04,  1.08713039E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.17500,       1,       3,       2,  2.21511698E-12, -2.10073500E-04,  1.10755849E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.20000,       1,       3,       2,  2.19202434E-12, -2.40096000E-04,  1.09601217E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.22500,       1,       3,       2,  2.16360263E-12, -2.70121500E-04,  1.08180132E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.25000,       1,       3,       2,  2.17781349E-12, -3.00150000E-04,  1.08890674E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.27500,       1,       3,       2,  3.75248588E-10, -3.30181500E-04,  1.87624294E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.30000,       1,       3,       2,  3.75284866E-10, -3.60214060E-04,  1.87642433E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.32500,       1,       3,       2,  3.75235758E-10, -3.90251560E-04,  1.87617879E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.35000,       1,       3,       2,  3.75315598E-10, -4.20292060E-04,  1.87657799E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.37500,       1,       3,       2,  3.75324014E-10, -4.50335560E-04,  1.87662007E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.40000,       1,       3,       2,  3.75332230E-10, -4.80382060E-04,  1.87666115E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.42500,       1,       3,       2,  3.75354781E-10, -5.10431560E-04,  1.87677391E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.45000,       1,       3,       2,  3.75391754E-10, -5.40484060E-04,  1.87695877E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.47500,       1,       3,       2,  3.75428717E-10, -5.70539559E-04,  1.87714358E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.50000,       1,       3,       2,  3.75436971E-10, -6.00598059E-04,  1.87718485E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.52500,       1,       3,       2,  3.75430845E-10, -6.30659559E-04,  1.87715423E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.55000,       1,       3,       2,  3.75482190E-10, -6.60724059E-04,  1.87741095E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.57500,       1,       3,       2,  3.75490444E-10, -6.90791559E-04,  1.87745222E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.60000,       1,       3,       2,  3.75527379E-10, -7.20862059E-04,  1.87763690E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.62500,       1,       3,       2,  3.75564307E-10, -7.50935559E-04,  1.87782154E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.65000,       1,       3,       2,  3.75558282E-10, -7.81012059E-04,  1.87779141E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.67500,       1,       3,       2,  3.75595215E-10, -8.11091558E-04,  1.87797607E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.70000,       1,       3,       2,  3.75603609E-10, -8.41174058E-04,  1.87801804E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.72500,       1,       3,       2,  3.75654890E-10, -8.71259558E-04,  1.87827445E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.75000,       1,       3,       2,  3.75634489E-10, -9.01348058E-04,  1.87817244E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.77500,       1,       3,       2,  3.75657193E-10, -9.31439558E-04,  1.87828596E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.80000,       1,       3,       2,  3.75679797E-10, -9.61534058E-04,  1.87839898E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.82500,       1,       3,       2,  3.75673819E-10, -9.91631558E-04,  1.87836910E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.85000,       1,       3,       2,  3.75753919E-10, -1.02173206E-03,  1.87876959E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.87500,       1,       3,       2,  3.75762269E-10, -1.05183556E-03,  1.87881134E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.90000,       1,       3,       2,  3.75842228E-10, -1.08194206E-03,  1.87921114E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.92500,       1,       3,       2,  3.75836155E-10, -1.11205156E-03,  1.87918078E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.95000,       1,       3,       2,  3.75844639E-10, -1.14216406E-03,  1.87922319E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.97500,       1,       3,       2,  3.75838717E-10, -1.17227956E-03,  1.87919358E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     1.00000,       1,       3,       2,  3.75889944E-10, -1.20239806E-03,  1.87944972E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.00000,       1,       3,       3,  2.00010000E+01,  0.00000000E+00,  1.00005000E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.02500,       1,       3,       3,  4.00040000E+01,  1.00005000E-04,  2.00020000E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.05000,       1,       3,       3,  6.00090000E+01,  2.00020000E-04,  3.00045000E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.07500,       1,       3,       3,  8.00160000E+01,  3.00045000E-04,  4.00080000E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.10000,       1,       3,       3,  1.00025000E+02,  4.00080000E-04,  5.00125000E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.12500,       1,       3,       3,  1.20036000E+02,  5.00125000E-04,  6.00180000E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.15000,       1,       3,       3,  1.40049000E+02,  6.00180000E-04,  7.00245000E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.17500,       1,       3,       3,  1.60064000E+02,  7.00245000E-04,  8.00320000E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.20000,       1,       3,       3,  1.80081000E+02,  8.00320000E-04,  9.00405000E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.22500,       1,       3,       3,  2.00100000E+02,  9.00405000E-04,  1.00050000E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.25000,       1,       3,       3,  2.20121000E+02,  1.00050000E-03,  1.10060500E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.27500,       1,       3,       3,  2.20121010E+02,  1.10060500E-03,  1.10060505E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.30000,       1,       3,       3,  2.20121020E+02,  1.20072000E-03,  1.10060510E-03,  1.00114900E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.32500,       1,       3,       3,  2.20121030E+02,  1.30084500E-03,  1.10060515E-03,  2.00239851E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.35000,       1,       3,       3,  2.20121040E+02,  1.40098000E-03,  1.10060520E-03,  3.00374799E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.37500,       1,       3,       3,  2.20121050E+02,  1.50112500E-03,  1.10060525E-03,  4.00519750E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.40000,       1,       3,       3,  2.20121060E+02,  1.60128000E-03,  1.10060530E-03,  5.00674700E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.42500,       1,       3,       3,  2.20121070E+02,  1.70144500E-03,  1.10060535E-03,  6.00839649E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.45000,       1,       3,       3,  2.20121080E+02,  1.80162000E-03,  1.10060540E-03,  7.01014599E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
